State,Count,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
IA, Louisa County ,1.039690172,3.087070833,1.020475848,0.507820435,1.512752504,0,0.493318008,2.914885348,0.479482926,1.427096762,0.472406723,0.934483371,0.929130566,0.462797984,0.919134543,0
IA, Lucas County ,24.64268112,16.41497045,40.8997955,24.52984464,16.50846059,33.72112629,0,0,25.35925613,35.0385424,17.60253477,0,0,0,0,8.903926632
IA, Lyon County ,10.67349771,31.96249734,64.1025641,42.62574595,73.62221287,42.2743606,21.43392991,21.55172414,21.88902266,22.35136343,0,22.6295542,34.27004798,11.46526026,11.51410478,0
IA, Madison County ,25.53626149,8.55871277,0,34.18219108,25.65856996,8.563843453,34.47087211,26.00554785,17.32351667,0,8.645283998,8.532423208,0,0,8.554319932,0
IA, Mahaska County ,21.35383301,28.28054299,41.92286193,13.81120088,27.14993552,20.10993431,19.65666361,25.94370217,19.33363408,32.23726628,25.42265158,12.71051795,0,0,19.22830406,0
IA, Marion County ,22.42253016,26.77734636,35.7238546,22.56725041,22.48201439,17.81419792,13.45412145,17.86671431,22.23902504,22.35736004,22.32043212,13.32741004,8.921004505,13.3910637,4.479082684,0
IA, Marshall County ,15.57438325,18.41451063,15.35060788,21.50735859,21.46054326,21.35839385,23.95496467,18.0293879,26.85364762,11.95171507,12.03659124,18.00774333,9.004952724,15.11624392,9.019572472,3.017410458
IA, Mills County ,2.540908629,7.611508601,12.72361758,0,10.07277581,12.61161277,0,5.015673981,4.981195985,4.965243297,9.829217349,2.439619419,2.435875575,0,0,0
IA, Mitchell County ,20.61288993,13.79595778,6.874742197,20.51843239,27.18314645,13.418316,26.29157355,13.12422075,6.572893388,19.92561105,0,0,13.46529321,6.72992799,0,0
IA, Monona County ,9.201324991,46.57228018,9.240436149,9.233610342,27.52798679,27.77777778,27.6854928,46.24491306,36.98566805,27.87326953,18.50823617,0,9.3057882,9.330098899,9.28591327,9.270418096
IA, Monroe County ,19.98201619,10.14198783,0,10.18433649,10.32951141,20.90738031,10.54963604,10.61233153,0,32.44295447,10.83071591,10.79680415,0,10.99868016,11.15448968,0
IA, Montgomery County ,49.96876952,37.56574005,0,25.14458134,25.09725185,50.28284098,25.28125395,38.08556557,25.30364372,12.61988894,12.52191335,0,0,25.07208224,0,0
IA, Muscatine County ,76.31645892,43.44426101,53.03632989,53.5188654,53.61451166,44.58712324,26.83603185,18.21327748,64.6770766,55.54012774,37.37269924,9.385265134,66.24396707,38.32151753,0,19.55607705
IA, OBrien County ,2.392859707,9.578544061,0,7.202189466,14.36850424,14.32185993,11.86380354,7.088009451,7.056333059,7.012130987,2.34000234,9.353005822,4.663744054,2.328776694,0,2.324662343
IA, Osceola County ,19.91106391,20.06688963,27.01242572,6.774149844,6.866245537,13.74381528,6.869075422,6.934331877,6.977393246,0,0,0,7.061648189,7.120985544,0,0
IA, Page County ,57.26556908,43.08487721,43.48456298,58.07200929,29.14177473,59.3207771,44.68940861,30.3030303,15.11258879,46.09002919,61.98667287,15.85288523,16.18122977,32.22687722,16.14726304,0
IA, Palo Alto County ,5.903536218,35.66757817,6.058403005,12.22792859,6.162568559,0,12.24664748,12.30314961,12.43549089,6.295247088,0,6.279040563,6.349206349,6.42921435,0,0
IA, Plymouth County ,78.93438579,39.79703512,101.0509297,41.03405827,102.5325541,41.22861266,31.29563947,20.8833664,42.1674046,31.54574132,63.87055567,21.36752137,32.32410301,21.7817469,32.8731098,0
IA, Pocahontas County ,4.020908725,20.1231537,4.043835173,20.11424893,11.97987381,4.003202562,8.00576415,0,8.032773717,8.03083842,4.005126562,4.027224034,0,8.017638805,0,0
IA, Polk County ,662.6365961,472.5339634,562.5374028,624.2350061,662.2516556,472.2399489,753.8341565,508.6735359,585.885486,500.3380663,494.7093583,429.4818509,418.9359028,349.8950315,294.8195985,171.6492633
IA, Pottawattamie County ,5.856873973,4.998579351,3.642465949,3.86322136,5.354902541,3.508508132,2.955737826,4.600216937,1.430291183,1.409320778,2.081974267,2.055700343,1.802528497,2.436533831,1.957457915,0.857103675
IA, Poweshiek County ,3.408238849,4.547883529,6.783723586,6.755159253,5.570285867,5.543360163,7.703566751,3.288067603,3.268650374,6.493857893,3.21309228,4.280363831,2.153153832,3.232270994,3.219782343,1.069129942
IA, Ringgold County ,0,10.54185115,5.279552294,5.246589717,0,0,0,5.224660397,5.256241787,0,5.28876666,0,0,0,0,0
IA, Sac County ,73.19304666,73.86888273,0,56.26406602,56.23242737,75.4147813,19.12045889,76.90828687,58.09450039,78.14026177,19.52362358,58.84660651,39.35458481,0,0,0
IA, Scott County ,235.1711523,219.2405507,260.8148215,346.4940275,266.764787,195.968645,233.492108,161.4128371,152.7446301,154.7089538,183.5394127,136.7855398,196.5215682,129.3532338,119.2842942,39.96403237
IA, Shelby County ,1.260922743,3.160496324,0,1.898157522,3.161655443,0.63074371,1.879734581,2.498797454,0,1.222628407,0.60332917,0.598637501,1.184553423,0.586334879,0.582934024,0
IA, Sioux County ,46.04404881,38.49114704,77.70611547,70.20828458,70.58823529,71.73029409,24.03846154,24.00768246,32.42016534,24.66091245,16.4406083,33.2474441,16.55355074,25.07522568,8.359806052,0
IA, Story County ,25.30924737,37.5563345,24.87252829,30.94250882,33.79727778,21.38972071,24.18599027,18.09954751,17.98345522,23.81873939,14.82228085,14.69291801,23.29712572,14.49527454,8.665010687,5.755064457
IA, Tama County ,4.990518016,7.475703962,7.327349331,2.437003461,3.625202407,2.413010955,5.900470858,3.466605038,4.554200681,2.24001792,4.46259232,2.201091742,1.089336485,4.274920112,2.097183483,0
IA, Taylor County ,33.17850033,11.0619469,11.10062719,16.63893511,5.504486156,5.495411332,11.0198909,0,11.11975981,5.60758145,16.92524683,0,0,0,0,0
IA, Union County ,14.33486239,58.02146794,29.35564362,44.46420631,29.89983555,45.91368228,45.75263078,46.52605459,94.51795841,15.73564123,31.67062549,0,0,0,0,0
IA, Van Buren County ,8.142659393,8.169934641,16.44331168,0,16.54944146,16.47039447,8.1799591,8.117542008,24.1021933,7.982757244,7.987220447,0,0,7.932730446,0,0
IA, Wapello County ,141.1523162,64.80041472,155.4001554,78.20646507,130.4631442,91.64702802,91.38381201,78.02340702,77.93219899,78.65757735,39.68778939,53.23396327,40.2360515,53.77789728,26.99055331,27.30375427
IA, Warren County ,13.8861888,8.34561994,16.76164935,19.58041958,5.600828923,16.73406777,8.385509839,19.7416662,8.479127215,5.636819706,19.63644524,16.93288932,14.14147128,14.13267758,2.837362388,8.511121198
IA, Washington County ,12.25880795,4.868549172,2.414176042,7.111195392,9.393199324,6.922171716,6.790710308,8.915039672,6.600660066,4.354831686,2.158335492,4.284673722,2.128067077,0,2.082899396,6.159405412
IA, Wayne County ,14.48016218,9.494872769,14.21262081,14.15762152,9.408222787,9.367681499,9.314456036,9.264406152,0,4.609994468,9.218289086,9.15876723,4.560379424,9.083889722,0,0
IA, Webster County ,104.0428062,180.3155522,165.0412603,105.8361052,121.9326322,92.39297813,154.3686323,125.4705144,47.07359172,62.56843422,62.5,109.9418879,141.4204903,15.57147306,46.93366708,15.65925462
IA, Winnebago County ,2.485460059,12.4859533,7.565441065,2.539553546,7.707723139,0,0,5.209282942,2.612807985,7.82962731,2.640194318,2.650621571,2.684419628,0,2.703945056,0
IA, Winneshiek County ,8.490405841,51.78663905,52.61773218,8.762705924,35.33256779,17.6366843,35.91309032,45.51247042,36.60657088,0,27.67527675,37.28908362,18.80759827,38.178868,9.440196356,0
IA, Woodbury County ,98.75382083,122.3068962,66.09073314,66.64762449,66.53992395,71.22507123,76.14696364,61.6756808,81.02955195,61.83115339,75.95537622,38.01378,42.77159966,28.76042565,33.77074489,14.45504481
IA, Worth County ,0.963521091,0,0.974032299,3.920069777,1.964327807,0,2.979353083,0,0.990982063,1.968872132,0,1.948387222,0,0,0,0
IA, Wright County ,63.339245,12.82544568,12.82873637,51.71967934,77.60962359,51.66623611,52.29441757,13.06335728,52.41090147,13.14060447,26.3747857,26.3747857,26.57807309,26.52168147,13.14924392,13.22401481
KY, Adair County ,0.12348664,0.196650453,0.04890125,0.097154113,0.096476183,0.023907762,0.118504782,0.070477594,0.023310686,0.023163837,0,0,0.09122425,0,0.067980087,0
KY, Allen County ,11.54267906,17.06096451,16.88998987,16.73733542,11.11481605,16.548985,0,16.2223544,5.393452349,0,5.33560986,15.80777743,5.282341134,0,5.205622072,0
KY, Anderson County ,28.05836139,22.28784755,10.97755091,27.12379299,10.69575913,15.86462189,25.94437526,25.58853634,0,10.09540154,19.96705436,14.87283724,4.942665085,0,4.900759618,0
KY, Ballard County ,15.66497833,10.31885254,10.35464665,5.127153404,10.14507457,5.003252114,4.873531849,0,4.742033384,0,9.324878777,4.640801931,0,0,0,0
KY, Barren County ,48.16955684,60.79027356,73.4933856,48.46135207,84.93084203,72.56016447,146.2701121,85.47008547,60.49606776,97.51340809,72.66561705,24.12836289,60.1612321,12.0816721,60.84945844,12.16693028
KY, Bath County ,10.49097776,0,5.167424556,0,10.10075503,9.920634921,2.447561005,12.06709304,7.177548628,2.371297811,0,7.079980176,2.34494079,4.651595497,2.318786811,0
KY, Bell County ,62.90438533,62.05673759,35.07848812,52.50262513,34.94365336,26.00104004,43.2600796,69.74716652,77.27311754,17.32501733,34.4560255,25.62569403,33.89256058,8.330556481,16.42980366,32.62376641
KY, Boone County ,19.990005,30.44551943,16.8401199,23.74652283,20.49530316,44.62753175,20.71823204,55.56713204,34.67887363,27.90665225,45.28039011,24.44560852,24.78139271,21.45078832,10.81081081,18.31904448
KY, Bourbon County ,2.296000367,2.215403702,1.071547207,4.137360364,2.975541053,3.79305113,1.829909877,0,2.602765873,0.851346404,1.675575141,0,0,0.80646462,0.795323498,0
KY, Boyd County ,87.78271197,41.1459137,46.26773597,92.01042785,50.6765317,55.25416918,50.48210409,30.16439596,29.93115834,49.932591,30.08725303,35.03152838,15.01125844,25.06768274,10.0060036,0
KY, Boyle County ,6.045096419,12.09799375,16.13618944,12.05933191,4.036978725,12.14501144,8.111615834,8.13768971,2.030704248,8.103399376,8.060940712,2.023922767,8.12083807,4.089394156,0,2.062365946
KY, Bracken County ,10.84089184,0,7.284647605,7.285709082,7.185972981,14.32562137,0,3.557199772,10.60520362,7.067887055,10.47815305,0,6.898216811,0,3.354691536,0
KY, Breathitt County ,12.09628644,23.99808015,11.89343482,59.61607249,69.83240223,23.43841556,0,35.42749173,23.6099634,47.20878083,11.7605551,23.52664392,11.80916391,0,11.92037192,0
KY, Breckinridge County ,18.75117195,12.76813075,26.06542421,6.623393827,13.35559265,13.52082207,27.49329851,0,14.03607271,14.27653651,7.217090069,28.90382253,7.322252325,22.08480565,0,0
KY, Bullitt County ,16.05823788,53.08700961,26.27430373,57.26482378,51.74376488,20.43005261,40.83716182,35.31964277,34.96852832,70.07357726,14.97080693,44.3918319,29.85817368,9.973570039,20.1035332,5.001750613
KY, Butler County ,4.870920604,1.597546169,0,1.536712051,2.98788413,4.371903235,1.4277148,4.191290498,1.374797217,1.356060914,1.34222783,2.656113044,1.316707704,0,0,0
KY, Caldwell County ,30.7905473,38.41721091,7.720815318,23.15350776,7.666360012,31.00775194,30.94777563,0,15.6924284,15.78531965,15.72450664,23.50176263,31.26465531,7.814942169,0,0
KY, Calloway County ,76.76953785,31.14537102,15.62744179,31.24511795,46.97040864,39.01373283,70.15902713,54.33938829,69.31074317,38.47337642,61.59057664,30.79765938,30.91667955,31.21098627,15.64945227,7.880220646
KY, Campbell County ,40.98360656,34.84421731,43.47952115,37.25355342,25.47626461,19.55962893,38.48797251,13.66680333,21.80668375,18.9773898,32.11733533,23.88852024,31.53164989,15.66866007,2.61219372,7.804167425
KY, Carlisle County ,0,0,0,0,4.546384488,0,3.407696851,1.132477181,1.129330984,0,2.207261892,0,0,1.100436873,0,0
KY, Carroll County ,37.48125937,0,18.87148519,0,0,19.17545542,0,78.29320806,0,19.55798944,0,39.63535474,39.66679889,0,40.09623095,40.79135223
KY, Carter County ,58.93330714,29.43196311,19.39487975,38.5653683,96.3483958,28.54152792,104.4832827,47.19207173,27.92256143,27.64467379,27.76749352,54.64978596,36.8019137,46.06596646,27.88622421,27.9902967
KY, Casey County ,18.60534345,11.11481605,18.34054728,3.635834788,14.53065969,0,14.32613445,0,0,3.599064243,7.210845111,10.93812666,0,0,3.660590087,0
KY, Christian County ,38.79477564,77.10595644,38.26774667,50.98789038,57.01976685,88.35594825,75.47169811,25.14458134,50.09392611,62.71165182,18.80406168,31.33224715,43.52963124,31.0713398,6.314327208,0
KY, Clark County ,8.249690637,4.087360519,2.73605297,4.193047927,4.184100418,6.859463316,7.082955576,4.102395799,2.776466669,8.16804389,8.091160407,5.436777079,5.288347127,2.693747811,0,1.360840455
KY, Clay County ,9.026900162,8.984725966,11.97353848,5.939653124,2.93901543,2.908921663,2.871665279,14.20172125,5.672793283,19.6590558,2.808278806,14.09800936,11.18818528,2.80938334,8.407836103,5.60475283
KY, Clinton County ,4.088641753,8.263438417,0,8.462026655,8.59180342,8.716116099,8.803591865,4.477879276,0,4.555808656,9.222965183,9.252405625,0,0,0,0
KY, Crittenden County ,10.37667324,20.62706271,30.7314075,0,10.11531459,10.06846557,20.11667673,19.76284585,0,0,9.739943508,9.853187506,19.52552963,19.70249237,0,0
KY, Cumberland County ,21.2585034,21.48227712,21.69903439,10.82954299,10.95770327,10.94331364,10.79447323,21.55636991,31.8877551,10.75153209,21.47074611,0,21.60060482,0,10.86720278,0
KY, Daviess County ,293.0096275,209.5850217,237.2975991,237.728989,264.2926694,254.7410133,254.4889015,215.5482109,130.1142114,233.4062728,233.270156,160.1397583,160.326483,102.8957813,118.6767542,59.20663114
KY, Edmonson County ,2.182048289,3.271287906,3.267226451,5.407919357,3.23383889,2.147074611,1.064872002,3.169672573,2.096194359,3.116526942,0,1.028415109,3.064789653,3.051540519,1.016094944,2.013429575
KY, Elliott County ,8.59180342,8.526603001,17.00246536,0,0,25.02711271,0,16.5906263,0,8.249463785,8.200754469,0,0,0,0,8.305647841
KY, Estill County ,14.77759716,29.87750224,29.85074627,44.23473902,44.45761707,29.12479977,27.96811635,14.01738155,39.70354685,38.8248997,25.37427049,25.26847757,25.76987502,0,13.09243257,13.07189542
KY, Fayette County ,222.1205984,235.4018178,217.2052919,186.4926069,241.4001207,135.3179973,155.5525497,135.3363107,216.9197397,184.0239913,149.710786,136.6586949,172.5565986,124.515772,69.3481276,48.74312374
KY, Fleming County ,1.912718815,1.894011137,1.880957934,0.741004209,1.468552778,1.08877114,1.071539552,0.352993918,0,0.341863979,0,0.663851934,0.327652924,0,0,0
KY, Floyd County ,79.49700079,57.07762557,42.64998578,56.21925509,56.05773947,14.01541696,14.04987706,41.81476061,48.79749041,28.01120448,41.66377335,55.19144533,34.37134804,34.36189953,13.79500621,6.843221789
KY, Franklin County ,33.08441252,26.28811777,16.79825298,26.61826981,9.725734293,22.03344187,12.36736006,17.38655274,12.51126013,10.09005373,20.03355621,20.09393917,7.646818923,2.593495513,5.243975983,7.961994745
KY, Fulton County ,6.264617441,0,2.070693475,4.145421382,2.060326356,4.113533525,8.213721021,2.049390306,6.085069268,0,2.028150732,0,0,0,0,0
KY, Gallatin County ,0,38.69469883,13.2222663,0,54.99037668,14.10437236,29.10784456,0,0,29.44207272,0,0,15.2998776,0,0,31.95398626
KY, Garrard County ,38.13882532,24.98750625,38.01799518,24.70966148,12.31678778,48.63221884,36.35041803,11.99472232,23.75296912,11.71920778,23.22610614,11.65501166,23.55435167,11.77995052,11.67678655,0
KY, Grant County ,13.47345729,26.50762094,32.24766204,12.66624446,12.54626435,12.25865768,24.10364568,23.68685971,29.57529871,11.83431953,5.901445854,5.94000594,11.79732201,5.907721392,0,5.822416303
KY, Graves County ,35.57927507,13.05937663,42.90556485,33.87103603,12.57545272,25.00729379,28.86240877,24.44589309,36.20856131,16.19629915,28.363047,12.14083367,16.33386418,28.52369504,0,0
KY, Grayson County ,2.699128182,8.136917193,21.75686701,16.26104396,19.02742668,18.95683258,13.56520795,0,5.425641582,0,2.686511028,10.65473337,13.32090049,5.354465624,7.983606994,5.368983383
KY, Green County ,4.150410891,4.137360364,4.126263668,8.114248621,8.012178511,0,3.95350676,19.65099827,3.912669223,19.5167649,3.875968992,0,7.732755954,3.842606824,0,0
KY, Greenup County ,78.08433108,69.16825177,86.63259118,43.26382279,61.36044881,105.2077854,34.92229789,105.1524711,43.73687894,88.03591865,97.88218544,71.2948935,61.85384819,35.80059071,27.16653083,18.14552713
KY, Hancock County ,0,2.717095968,0,0,0,2.737476047,2.715399028,2.707165868,0,0,2.710247446,2.717022144,0,0,0,0
KY, Hardin County ,59.35422602,154.1928597,237.4169041,94.94422027,178.8055787,152.7973672,175.6029033,128.8659794,128.3996732,105.1647581,46.7781546,81.31025671,80.77544426,80.7195572,91.72208209,45.92422503
KY, Harlan County ,7.533443106,8.536520301,3.186878559,6.387803554,6.314792401,6.207838431,4.100923733,5.064419415,5.00370274,4.93807652,2.803214352,3.72099946,1.866141659,0.923514527,0.920725532,0
KY, Harrison County ,12.14513436,6.214267959,9.393199324,9.587421303,3.266479389,0,6.641649786,3.336781341,10.1382177,0,6.843455945,0,3.482500435,10.50346614,3.558972169,3.621482635
KY, Hart County ,0,27.76697951,27.76389583,11.0065489,21.93824384,21.84121437,16.23113131,26.70226969,15.89319771,10.58537102,5.314908318,21.40869193,5.375766047,5.391416864,5.366246311,5.344164173
KY, Henderson County ,68.43455945,57.83355503,85.35822,33.81996505,33.66814432,27.71618625,60.74327682,27.51485802,21.83406114,27.47705666,21.98406156,54.59111257,27.16062795,32.4780773,26.9541779,5.408621342
KY, Henry County ,11.15399201,8.915635796,6.653212393,6.635113018,8.817953353,4.393576591,0,4.3767507,8.686965209,2.172165867,4.324137335,2.156706278,4.306168587,2.158009452,4.311552806,0
KY, Hickman County ,6.652474721,6.616819956,6.619447938,0,0,19.52108277,6.462035541,0,6.447037586,6.439150032,6.501950585,0,0,0,0,0
KY, Hopkins County ,152.6717557,267.4818494,306.2200957,192.8268415,137.44355,118.5536455,159.9360256,80.72653885,141.2144442,101.1122346,205.4231717,103.8853106,252.5784045,63.47862886,106.1571125,43.08487721
KY, Jackson County ,8.60900071,4.333882292,2.156380731,2.14279592,0,6.432246998,0,4.270401845,0,2.131241875,10.66962571,0,2.141006701,4.295532646,0,0
KY, Jefferson County ,858.8139483,859.5988539,980.8982963,725.2812315,719.7981597,757.5757576,788.0975179,668.8225783,666.6666667,579.3656689,570.4971475,589.1565367,413.0679685,365.2355397,359.82009,179.8291623
KY, Jessamine County ,0.864056544,0.430317905,0.428687787,0.284103016,0.990339941,1.408414998,0.419493001,0.829829608,0.821699439,0.407218629,0.673602981,0.536020583,0.266190363,0.263951486,0,0.130974226
KY, Johnson County ,7.6499388,5.022727843,14.72031403,9.628114093,14.16831964,16.09084431,2.221037669,13.03101381,2.108414683,8.306855232,4.105764493,4.084216545,2.018163471,1.991159253,0,0
KY, Kenton County ,68.62534849,60.26689625,69.09656245,77.79410494,90.40423608,128.5787759,98.36626465,102.7661214,64.499484,86.13264427,72.65888789,68.2360969,46.92632567,25.54713446,47.24477086,12.92434947
KY, Knott County ,1.318756676,0.658007291,2.635445423,2.621386582,1.959017357,1.300652277,0.642851174,2.543881964,2.527518356,0.627986863,0.625003906,0.62343751,0.619974333,0.613805718,0,0
KY, Knox County ,34.10447337,40.20446844,40.09852781,52.04117035,11.70069619,23.40686992,29.69650175,30.04807692,36.10977371,30.22426404,12.24739743,30.68802553,18.60580501,18.63701311,0,0
KY, Larue County ,6.295247088,6.363144666,3.195092338,15.93574707,9.562972172,9.50269243,9.493971328,12.63104711,0,6.26566416,3.138731952,3.116624073,0,3.138042489,0,0
KY, Laurel County ,52.24660397,44.65614766,66.4893617,74.32181345,44.0690415,72.50054375,50.23683077,49.97144489,56.73758865,28.22466836,35.23111612,56.32612828,35.4786064,49.71237838,21.16999506,0
KY, Lawrence County ,3.779289494,1.865532423,12.85535885,7.223998122,5.375284442,5.313025768,1.747060571,0,3.43985415,3.418043854,5.08560773,5.053227328,3.355535795,1.673724204,1.665334399,1.663865826
KY, Lee County ,6.429627725,6.424257998,12.8,0,0,0,44.39934035,0,6.302388605,6.293662282,0,0,6.310740881,6.301594303,6.297229219,0
KY, Leslie County ,37.83579266,50.49229992,0,12.47660636,25.1572327,51.13127956,12.7388535,12.73074475,12.72426517,12.68230818,12.97521733,0,26.48655807,29.24831822,0,29.68680422
KY, Letcher County ,56.58394633,0,49.35834156,8.326394671,16.92047377,16.95346274,25.76876825,60.42296073,34.88879198,8.802042074,26.58160553,17.72892474,35.81020591,0,9.181050312,0
KY, Lewis County ,15.86483163,12.06660767,8.027614996,12.03610832,4.041710452,8.135041692,0,8.163598514,4.104584821,12.31324906,12.21995927,12.27897839,12.47972045,0,0,0
KY, Lincoln County ,28.3466799,14.29592566,36.42191142,7.293946025,21.69668041,14.42897338,14.27551749,7.107825716,21.43316425,50.3054258,7.229612493,7.243227582,7.270612186,14.60067163,14.53488372,7.365939894
KY, Livingston County ,4.27167877,25.3121836,8.387502621,8.295657223,8.227405488,8.09094219,20.13044529,4.020100503,8.108984755,4.03616403,12.1207224,12.13543141,4.093160329,0,0,0
KY, Logan County ,30.57792274,71.46503318,61.5889961,62.13753107,31.28584837,62.1761658,20.84636231,63.10475389,10.57305984,52.7648797,31.45973154,31.57562362,21.16850127,0,32.04785813,0
KY, Lyon County ,15.00712839,11.27438085,0,3.768891569,3.754881346,3.742374911,0,0,7.462129692,0,11.17526541,7.458790184,11.24353497,0,3.729256013,0
KY, Madison County ,60.1021737,101.4919314,80.44243338,111.6524564,121.9388274,101.9264091,123.685838,113.2036637,113.7185982,73.17583107,105.1193104,62.97229219,20.99517111,73.69196758,63.3847454,10.53074979
KY, Magoffin County ,0,6.889804467,2.716136567,2.66673778,2.608480169,1.270131586,3.737665703,2.479574505,1.226677789,1.215081593,3.593459903,0,3.508074418,0,0,1.13281073
KY, Marion County ,30.02777569,22.7358848,15.05457283,30.10461353,15.04098669,37.58833258,22.62784734,22.52928807,15.11373082,0,7.51653638,0,0,15.46192501,23.13030069,7.816163827
KY, Marshall County ,54.81554569,32.60160835,43.14994606,26.77232812,20.97975454,41.55628279,51.56765677,46.25346901,25.44917799,40.46739845,25.23213565,34.93536957,10.01301692,10.03009027,10.47065599,0
KY, Martin County ,3.320824893,3.317299718,3.304911098,13.11733456,19.56053987,3.239390994,9.614152032,6.360716217,6.36577758,0,3.177629488,3.196522184,3.196011378,3.202254387,6.436663234,3.214503841
KY, Mason County ,31.78134435,23.83032806,15.73440327,15.65190171,38.05754301,36.93853428,29.91548874,30.24803388,22.79635258,15.33742331,7.754943777,7.760360081,31.27932437,7.877116975,15.93117731,8.095854922
KY, McCracken County ,234.1631748,208.6145539,135.0687623,97.799511,181.8402231,72.05476162,154.1380128,119.1469081,59.70862193,72.01152184,84.18520746,35.60830861,47.39336493,47.34848485,59.672992,36.19254434
KY, McCreary County ,1.528514437,6.170458928,0,7.760360081,0,1.552072016,4.638362349,3.080477474,1.5316985,4.569409328,4.577916133,0,1.52357736,1.529800514,6.12332374,1.539100857
KY, McLean County ,11.71371676,17.49883341,0,5.75937338,5.724426126,11.26252956,16.76727029,5.539245555,16.53439153,5.492393036,0,0,5.537711817,11.15635633,5.589090096,0
KY, Meade County ,17.86777844,11.89909567,35.66121842,17.93293084,41.66170694,29.54558884,17.50495974,5.794078452,17.18803713,5.726065048,5.714285714,5.702554745,5.728032993,17.34304544,11.6808784,0
KY, Menifee County ,3.547483061,0,3.45793423,6.90870151,0,6.726759047,3.401707657,3.435481655,6.905600442,0,6.960637594,6.737409466,3.412852804,0,0,0
KY, Mercer County ,76.1614623,105.5647715,15.03533303,45.58577724,75.79202668,30.39051816,60.91061367,15.417823,30.9741366,47.49089758,47.18464926,46.80187207,31.63055512,47.35595896,15.88562351,15.7158573
KY, Metcalfe County ,9.618159084,4.818116117,14.36988073,14.2558449,0,14.13161242,4.721212407,4.704775347,9.401588869,9.395847036,0,0,4.678800356,4.688672168,0,0
KY, Monroe County ,19.990005,19.85111663,20.07830539,30.09630819,29.97601918,29.72062611,9.878494517,0,19.67342121,0,0,0,10.0010001,20.06018054,9.991008093,0
KY, Montgomery County ,17.09401709,34.23485108,34.61105823,0,52.87275291,52.51641138,44.10337832,26.8552502,0,9.116601331,27.35978112,18.33180568,27.66506824,9.344921035,9.370314843,9.387027129
KY, Morgan County ,4.415011038,4.376176097,8.601780569,16.95346274,16.73710197,4.083132579,7.972892167,0,7.697933105,0,7.530971119,3.736781137,3.71830148,3.667571334,3.650834216,0
KY, Muhlenberg County ,64.45144658,71.19464616,21.17896223,63.3758186,41.90236748,42.19706027,28.22068576,21.14015926,0,21.5393452,14.54968718,7.287036362,14.78087355,7.468259895,29.89089822,15.0466446
KY, Nelson County ,22.01604026,18.88693024,22.12319459,22.16031404,9.489166535,12.66023105,22.15540434,6.323710753,9.52804421,22.21869545,12.64262461,15.86193769,12.74819135,9.592939596,6.399180905,0
KY, Nicholas County ,0,2.62274444,0,5.088152238,7.509950685,2.464146666,0,9.519276535,0,2.326988412,0,4.543182954,4.506940689,2.247140514,2.231146809,0
KY, Ohio County ,58.9188393,43.61733062,0,70.67137809,0,98.12167087,41.97565412,13.99972001,56.06166783,112.2807018,14.0390285,28.1848929,14.23082396,0,42.40282686,0
KY, Oldham County ,26.16317098,21.70138889,12.9528086,21.59081095,29.84820058,25.41188429,12.68069997,16.81096075,20.81165453,8.372404555,20.96699795,12.49791701,12.47090123,4.158522893,24.93351064,0
KY, Owen County ,6.397270498,0,8.121827411,3.898939488,5.678591709,0,0,1.724405511,1.684210526,1.67288422,1.654944146,1.645927974,1.610202241,3.171632915,3.123584626,0
KY, Owsley County ,9.475080538,9.441979039,0,9.317927693,9.180207473,9.174311927,18.3722212,18.18181818,0,18.33348611,0,9.244707405,0,0,0,0
KY, Pendleton County ,0,41.58868788,41.94630872,42.03446826,20.66115702,0,21.0837023,42.29223937,42.00798152,42.43581583,41.94630872,20.733983,21.31741633,0,66.59267481,22.37136465
KY, Perry County ,48.35924007,34.26300281,20.41788607,26.99237465,20.25795125,47.03036818,40.07480631,13.39136257,67.26306585,20.28946301,33.55254328,6.826404533,34.42814845,20.63415641,0,6.914194842
KY, Pike County ,30.75976623,37.7851058,37.69705278,23.9947897,48.2043866,27.72867492,20.81237643,24.35460302,38.34623161,24.37920106,31.36544225,20.87682672,10.57231463,14.22930525,18.04207412,3.630291149
KY, Powell County ,5.838904621,1.479136776,2.965687001,2.991772625,0,3.04325994,3.047294003,4.584982653,0,1.532449621,4.60949864,1.539645881,3.093820094,0,3.172941158,0
KY, Pulaski County ,67.91940231,98.38795126,38.30537041,53.97070162,53.63573673,83.86063887,77.26184038,46.4180721,62.52931061,63.27111674,79.08264136,102.9458347,32.04357927,48.03843074,56.53367792,8.149295086
KY, Robertson County ,0,0,0,0,0,1.668056714,1.646036344,0,0,3.189233149,0,3.152833609,0,0,3.132979307,0
KY, Rockcastle County ,88.06693087,0,130.8900524,86.61758337,0,133.2741004,129.9263751,44.56327986,0,87.41258741,131.9841619,87.33624454,0,45.02476362,0,0
KY, Rowan County ,6.015761295,18.10282404,17.98129945,35.83159152,23.77838545,11.82662173,5.891363261,29.27743295,23.23420074,0,23.43566909,11.68497312,5.85343011,5.969792848,17.82319392,0
KY, Russell County ,22.64800471,22.39842315,17.9139236,4.474673349,22.53775073,8.943743851,4.404122258,17.45657677,12.98869983,4.284490146,4.275879762,0,0,4.123201253,4.121332015,0
KY, Scott County ,30.68237604,0,30.40437823,24.13418607,17.80309774,23.50452462,11.60631383,5.781349367,17.11449598,17.01451906,11.390819,28.28694275,11.38563133,11.28349788,16.88238604,0
