State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Chattooga County ,78.6813,112.95034,89.53597,100.07313,101.81306,98.01615,144.30577,83.87343,95.61692,119.71885,104.02219,136.27691,120.95673,127.77001,68.41322,144.6829
GA, Cherokee County ,52.16412,67.46523,47.89453,57.97627,51.99157,67.53492,50.71388,51.34687,60.97824,61.25372,59.48066,63.37921,67.93847,59.69325,52.04313,59.84491
GA, Clarke County ,41.99178,42.35249,36.30354,51.74669,41.00153,47.47298,37.47524,42.10711,48.37261,41.08077,40.00987,44.74462,60.74525,36.35162,39.78978,36.39923
GA, Clay County ,89.47211,148.80952,30.17502,60.55101,92.79307,31.09453,61.88119,91.96812,154.65512,156.20119,126.54223,126.78288,64.43299,65.85446,161.29032,64.93506
GA, Clayton County ,46.20315,44.83811,39.76638,49.87511,46.21615,40.96889,39.83725,44.15587,47.6919,47.2955,43.8767,41.48888,46.97959,42.31717,48.95805,44.23048
GA, Clinch County ,131.75231,115.92523,131.00437,72.11885,87.04483,86.35579,43.93673,146.24159,129.66431,88.24827,162.26582,59.28561,103.98099,88.26125,190.5041,116.19463
GA, Cobb County ,47.75104,44.78288,50.23628,40.18039,44.66335,47.77705,45.92749,49.96733,43.24661,49.65127,41.1775,53.90279,47.90646,51.89204,46.21845,44.3157
GA, Coffee County ,77.14407,67.79661,85.07128,63.80318,88.87083,80.34347,34.39634,48.42732,93.27243,92.66079,77.24357,62.81845,92.72137,74.25283,88.59668,67.33069
GA, Colquitt County ,92.54865,71.05132,84.5666,103.39804,81.41996,100.01628,80.09153,97.26526,69.0854,121.81077,89.83151,74.17103,108.31185,88.55292,115.00488,93.9788
GA, Columbia County ,51.03286,59.43569,56.35684,72.90327,64.11876,75.1336,56.83612,58.2234,58.72141,61.95787,54.40609,63.68091,52.82301,54.33585,56.0019,55.52471
GA, Cook County ,50.45727,69.24772,31.27932,56.03985,73.76445,72.43315,78.2096,118.70845,76.17039,93.49071,92.97461,117.6263,106.45848,99.64246,104.07031,93.6494
GA, Coweta County ,68.79945,67.28828,65.84972,68.73742,66.28943,49.82883,58.90162,73.63147,47.43174,65.33812,61.76604,55.62895,60.40079,62.36335,59.06893,80.27307
GA, Crawford County ,40.29658,112.03585,111.52712,103.24015,70.4005,100.97087,115.89276,124.0791,169.66145,110.14082,126.84319,126.62235,173.7894,95.67089,160.26925,177.26211
GA, Crisp County ,86.29303,112.69383,62.82535,103.63161,62.72401,102.42252,79.23233,90.72842,116.16401,81.27299,85.44453,113.8136,80.66228,73.18123,117.64706,96.28009
GA, Dade County ,98.6907,96.64948,70.25163,119.48934,81.10806,49.41932,121.86948,102.11437,120.11291,126.07312,66.21719,96.48435,139.10729,78.96495,159.25518,117.26947
GA, Dawson County ,61.58394,71.11111,79.90412,70.62914,95.58706,76.48769,145.20813,46.49217,91.11202,71.66853,76.27765,58.53483,93.87153,155.04563,104.8447,77.39938
GA, Decatur County ,60.23456,89.70219,78.87566,89.94423,72.03832,54.52365,75.44458,82.48754,78.54338,96.22924,79.10823,79.51137,90.92893,69.30007,55.00752,154.50833
GA, DeKalb County ,49.38116,39.94634,40.1619,48.34258,43.53021,46.039,43.29919,45.52383,45.79623,43.87121,42.15468,44.67725,47.82731,45.59351,42.3462,41.62356
GA, Dodge County ,52.17028,71.74704,101.15826,133.79584,44.29352,97.3236,104.99189,160.18846,112.15477,83.10633,110.24852,111.9142,89.02216,75.33311,100.14784,100.65666
GA, Dooly County ,60.76916,66.44518,81.92021,111.92837,116.74969,52.66326,51.02413,28.84546,28.18688,47.39657,74.09403,102.92301,55.77245,69.97901,63.72133,100.55304
GA, Dougherty County ,76.15352,63.57875,90.11936,86.30216,79.28454,68.7031,66.72457,65.5932,78.42057,61.2538,81.42806,77.94068,96.20467,66.49649,76.73436,79.99211
GA, Douglas County ,72.21851,67.90639,60.86304,60.76406,61.46568,46.75618,52.5359,54.95381,59.45579,81.49773,64.08033,54.02364,61.28367,75.58524,61.39534,45.49623
GA, Early County ,81.28099,155.6484,58.10575,75.13775,93.22034,51.06818,137.36264,148.74442,44.39709,108.09837,45.59548,55.80876,103.62694,85.64088,105.28331,104.89177
GA, Echols County ,52.88207,158.98251,53.31911,78.0437,76.41365,50.68424,51.11168,50.7872,75.87253,99.7009,49.62779,72.8509,99.75062,49.51721,49.1763,74.16564
GA, Effingham County ,82.10833,58.79947,58.88559,73.51546,48.08353,50.29631,81.55072,64.43818,84.7491,63.57402,66.71368,75.87973,101.1236,84.42226,79.27071,61.23699
GA, Elbert County ,73.29945,111.95483,82.48423,53.47074,106.31615,92.26436,77.5532,136.24641,112.32114,108.18785,74.63801,141.22869,122.47397,76.8482,118.49562,98.4354
GA, Emanuel County ,59.49384,96.85007,92.97569,78.64545,101.95097,59.69601,99.58807,99.50699,84.74198,57.89099,48.65319,110.71745,78.76772,100.90375,97.02315,132.39772
GA, Evans County ,123.44507,84.18296,91.86955,81.66969,73.46864,100.96374,82.65222,165.15277,163.33938,81.69935,99.91825,109.56903,46.88672,55.65346,83.12552,46.62439
GA, Fannin County ,120.27664,112.67882,152.08403,88.68559,105.15247,112.74466,101.06336,77.6364,123.84694,139.47001,105.53421,102.06251,115.01108,164.45981,130.75204,140.00412
GA, Fayette County ,47.78817,52.08001,53.28764,46.0905,73.40889,55.90373,53.79495,64.76869,50.38406,45.50065,58.88236,57.83151,53.97206,51.71443,64.81059,61.51285
GA, Floyd County ,85.86809,83.3507,96.11542,106.90728,84.03004,102.82831,101.92823,108.07068,111.54897,109.9779,100.5984,94.58083,77.03118,96.86895,98.89549,102.80054
GA, Forsyth County ,55.77689,45.16504,46.63333,42.38048,47.05374,49.40317,49.58296,38.18519,61.32092,47.67636,49.2165,51.54894,46.90507,53.3933,45.16911,42.89923
GA, Franklin County ,78.76341,91.77414,100.27696,66.05955,74.66169,92.05984,86.53671,94.6159,134.80723,103.8281,104.19026,109.16037,150.30745,99.55652,116.86969,112.01219
GA, Fulton County ,52.43877,49.37742,52.50091,49.22665,48.54963,45.55798,47.91873,47.73797,48.94823,48.59135,47.19299,38.97514,47.9842,46.18595,46.86516,43.65933
GA, Gilmer County ,80.39265,90.80028,100.32103,50.83089,91.69054,82.06506,68.67884,85.72653,63.8049,95.83304,120.06074,106.07078,88.62106,150.38646,76.21159,71.48693
GA, Glascock County ,116.55012,38.66976,229.18258,264.75038,36.76471,72.38509,172.83097,66.9344,99.66777,163.07893,32.5839,0,63.97953,130.33561,66.02839,98.87937
GA, Glynn County ,90.10872,72.93095,103.73444,103.70644,85.34453,93.67811,93.49539,86.25985,82.03761,95.00165,99.00866,92.23023,99.96791,78.43041,88.64279,93.26351
GA, Gordon County ,83.33146,87.41832,61.78231,91.39059,101.16133,83.00067,99.69134,88.00015,98.96091,101.9201,106.86663,108.16268,84.42002,96.9549,86.02151,108.30389
GA, Grady County ,59.26177,76.15824,88.85128,80.11469,88.08725,74.90325,65.6168,97.46589,76.83598,100.42984,75.8483,91.38226,86.77816,95.32131,114.7833,75.6249
GA, Greene County ,90.34679,40.808,120.12814,72.79947,104.37052,70.97232,76.98723,88.4788,81.92073,50.2071,137.48281,149.20734,123.69349,122.82749,78.85957,95.61372
GA, Gwinnett County ,31.39775,43.38535,36.29363,32.86146,37.09264,34.74088,33.63651,34.81088,34.96768,35.91719,31.92026,37.59686,36.93303,33.63017,40.66629,32.58949
GA, Habersham County ,69.26167,86.68798,82.84119,86.72571,70.14627,63.84881,73.86252,59.71575,68.15511,58.21128,74.27868,83.53443,110.40066,85.48391,54.93499,100.16847
GA, Hall County ,59.57743,53.37056,56.58029,63.16708,57.55028,71.43789,70.26014,86.40386,70.51112,50.97954,62.22153,57.96214,67.05276,58.70643,59.40646,66.75049
GA, Hancock County ,29.8033,79.82439,40.6959,92.17534,31.01416,83.03924,51.81347,121.34695,163.13214,84.13967,53.08419,10.65757,55.24862,67.21936,70.24116,104.91956
GA, Haralson County ,93.06654,99.11558,112.46064,66.11085,119.47431,125.05806,92.45759,112.05266,115.20335,139.01439,128.5481,122.74242,112.71574,80.8578,115.36848,124.75742
GA, Harris County ,71.09401,52.95963,55.27698,79.98172,69.90434,78.09727,78.52777,99.08839,74.65836,57.15374,105.72797,55.61563,85.8606,73.54744,60.87724,87.31784
GA, Hart County ,117.15699,91.11024,94.47737,123.92103,95.96929,77.94552,80.7624,84.35768,91.49495,107.53545,75.36692,90.30586,132.90595,94.01442,74.74724,117.61938
GA, Heard County ,72.4769,98.45162,80.30695,143.25365,88.70753,61.67401,95.21336,120.50267,76.21306,127.49681,126.48621,85.3024,128.67805,164.2888,129.05446,121.50668
GA, Henry County ,52.55637,54.96183,63.94452,62.28135,48.75884,49.52626,51.02494,54.57358,39.55656,47.58994,46.30939,56.51109,47.05317,48.96112,55.28512,39.16978
GA, Houston County ,55.7083,74.93476,79.03033,62.81617,69.51012,77.6539,65.12739,67.23425,62.25819,76.41032,68.91848,66.59545,56.71723,69.58331,66.33788,70.68457
GA, Irwin County ,70.67138,100.47222,81.84143,92.05278,74.45224,102.25994,101.50223,52.67039,102.00959,188.75839,41.68404,123.46949,41.48517,148.95202,98.54374,151.72862
GA, Jackson County ,78.86247,73.78883,80.10681,77.87151,64.19814,96.82455,77.72452,79.97079,77.41501,83.26117,67.48971,87.53964,89.33298,92.02051,100.48622,88.83531
GA, Jasper County ,52.19207,51.59515,108.09013,136.90908,55.60852,84.71313,112.19147,132.65532,36.31346,79.46828,57.62443,72.60055,110.40777,118.30819,59.39565,73.39988
GA, Jeff Davis County ,86.38291,124.25254,114.6088,120.90071,66.99918,101.97392,92.6718,98.56378,89.18159,87.29519,92.75823,66.24271,138.76041,53.4081,74.05911,53.61212
GA, Jefferson County ,98.67085,99.29327,76.06343,64.63364,58.86508,53.17892,76.97318,89.12656,135.89365,64.45187,88.7259,136.81518,85.29304,42.82655,36.8981,105.80693
GA, Jenkins County ,116.49581,104.93179,93.64392,82.17892,82.44994,82.25617,46.87683,23.69107,83.93285,107.92661,60.06006,73.70102,65.62397,108.09642,131.99868,44.72772
GA, Johnson County ,116.72698,68.43066,31.79313,63.45178,31.20774,52.54309,155.63395,89.0472,108.62052,60.06006,90.18036,80.55584,80.85709,81.71604,82.60196,93.79885
GA, Jones County ,63.126,53.46494,48.17536,66.0502,79.13479,69.8812,65.30494,78.57143,126.08574,121.90874,90.79163,48.45464,135.52019,73.06889,100.656,115.5705
GA, Lamar County ,93.60959,78.96016,36.83467,103.21797,102.61363,106.12582,40.8998,80.10986,77.6699,126.1449,109.46907,71.49929,99.69538,105.81421,126.21413,87.56567
GA, Lanier County ,109.84484,68.93699,148.20803,116.15901,102.24949,99.15716,47.00905,99.85576,94.14226,122.32416,59.41182,47.68262,57.25191,96.00614,67.659,77.89679
GA, Laurens County ,66.76905,75.3496,85.46259,84.27513,103.60681,79.14269,67.67188,102.83532,99.60159,72.01498,59.91612,95.77946,89.57587,112.65725,79.47463,106.82194
GA, Lee County ,48.37149,48.10583,51.7619,51.46477,57.77008,41.5016,73.08606,53.97237,64.03187,84.72781,77.39121,45.43072,66.09155,68.75451,99.26068,81.96161
