State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Clarke County ,49.8042,48.12783,47.76781,60.21433,57.40214,54.77651,51.75152,66.66959,53.55539,48.78341,46.82007,71.76024,53.25611,47.91804,58.85571,56.62102
GA, Clay County ,0,59.52381,120.70006,151.37754,123.7241,31.09453,61.88119,61.31208,61.86205,93.72071,94.90668,63.39144,32.21649,65.85446,64.51613,129.87013
GA, Clayton County ,52.92361,50.9524,46.19327,42.7501,45.04116,48.38231,47.57264,59.51444,49.21804,57.67744,50.41972,65.46869,67.65061,62.72009,62.7859,68.72174
GA, Clinch County ,102.47402,72.45327,29.11208,57.69508,43.52241,14.39263,58.58231,43.87248,14.40715,44.12414,59.00575,29.6428,74.27213,29.42042,43.96249,87.14597
GA, Cobb County ,58.87115,63.88381,64.8159,58.14338,62.46623,59.06419,58.31582,64.58464,65.31121,67.32128,64.81107,72.25268,75.60459,70.44483,72.27633,76.3365
GA, Coffee County ,42.56225,49.54368,90.22711,56.1468,60.94,52.7254,54.0514,48.42732,38.26561,49.89427,49.155,51.18541,50.99675,58.01002,79.27071,53.4002
GA, Colquitt County ,59.32606,52.1043,68.12309,72.84862,41.87312,55.82304,41.18993,42.97767,84.68533,57.58327,61.34835,61.08202,47.65721,84.23326,75.94662,65.5666
GA, Columbia County ,56.57991,67.00023,77.22975,65.81545,53.4323,62.92439,65.85773,72.1275,71.48693,46.26188,71.20798,69.89368,67.16069,71.95829,79.69501,77.73459
GA, Cook County ,56.76443,69.24772,43.79105,80.94645,73.76445,54.32486,54.14511,83.09592,70.31113,116.86339,92.97461,52.93184,70.97232,52.75189,92.50694,93.6494
GA, Coweta County ,51.04475,65.15215,55.5607,57.77928,50.91796,69.20671,66.81377,66.01442,64.60529,65.33812,57.8568,65.67307,62.69449,57.10379,67.92926,82.44262
GA, Crawford County ,56.41522,72.02305,39.83112,79.4155,70.4005,54.36893,84.98802,93.05933,46.2713,86.53922,79.27699,102.88066,94.79422,103.64347,72.12116,88.63105
GA, Crisp County ,59.0426,40.56978,62.82535,63.08011,76.16487,71.25045,44.01796,56.16521,47.32608,47.05278,64.08339,80.09105,67.92613,64.57167,87.14597,109.40919
GA, Dade County ,65.7938,51.54639,70.25163,75.46695,56.15173,74.12898,103.58906,60.06728,36.03387,42.02437,42.13821,54.27245,102.81843,48.59382,61.25199,86.40909
GA, Dawson County ,61.58394,47.40741,45.65949,86.92818,74.34549,61.19015,53.24298,60.43982,68.33402,89.58567,103.19917,58.53483,71.52117,75.30788,69.89647,42.99966
GA, Decatur County ,67.32098,75.34984,50.1936,43.17323,57.63066,101.77747,57.48159,32.27773,67.83292,89.10115,46.74577,57.82645,54.55736,80.24219,73.34336,58.86032
GA, DeKalb County ,61.35236,61.41005,59.8696,66.60201,67.39677,61.73412,64.28378,68.87315,66.94417,78.47589,66.26369,73.31651,68.00226,74.68385,77.08116,74.10359
GA, Dodge County ,62.60434,56.37267,70.81078,64.42022,83.66553,87.59124,42.95123,42.40283,65.42362,46.17018,50.53057,69.94637,89.02216,42.37488,52.45839,81.48397
GA, Dooly County ,52.08785,74.75083,65.53617,55.96418,46.69988,37.61661,29.15664,93.74775,35.2336,54.16751,26.94328,48.03074,27.88622,41.9874,35.40074,35.9118
GA, Dougherty County ,76.15352,69.8324,62.87397,58.93806,70.82752,54.96248,51.89688,70.88297,66.76346,70.7587,77.19803,66.3549,62.37446,71.85911,81.05742,92.04572
GA, Douglas County ,46.34919,63.72754,65.93496,58.80393,58.67178,45.87399,70.04787,59.7324,67.94947,63.97953,50.51038,57.02495,66.5152,70.44837,72.22981,88.14894
GA, Early County ,65.02479,40.9601,16.60164,25.04592,93.22034,34.04545,68.68132,96.24639,53.27651,72.06558,54.71457,83.71314,65.94442,66.60957,66.99847,66.74931
GA, Echols County ,26.44104,52.99417,106.63823,52.02914,50.94244,25.34212,0,50.7872,101.16338,74.77567,24.8139,24.28363,99.75062,74.27581,24.58815,49.44376
GA, Effingham County ,60.91908,43.46048,61.33916,71.144,70.98045,45.92272,56.45819,56.38341,55.18546,69.35347,59.08926,64.49777,61.79775,71.57539,72.06428,68.2355
GA, Elbert County ,48.8663,87.61682,67.92819,58.33171,53.15807,92.26436,53.31782,77.85509,83.01997,59.01156,54.73454,60.52658,86.7524,76.8482,113.34364,98.4354
GA, Emanuel County ,73.22319,64.56671,46.48784,50.88823,55.60962,82.65601,54.32076,72.36872,80.28188,80.15675,66.34526,115.14615,48.13583,57.03255,39.69129,92.67841
GA, Evans County ,47.47887,56.12197,82.68259,81.66969,73.46864,45.89261,73.46864,45.87577,81.66969,72.62164,81.75129,63.91527,56.26407,92.75577,138.54253,37.29952
GA, Fannin County ,120.27664,83.28434,61.78414,60.67961,50.29031,49.60765,52.72871,47.44447,89.68227,67.62182,67.5419,131.83075,80.93372,96.98912,88.57396,98.82644
GA, Fayette County ,64.07959,71.21144,77.31932,74.76904,82.4593,95.13441,80.69242,80.00838,95.06426,77.73028,74.77125,112.86471,91.19418,87.72983,74.85167,104.02909
GA, Floyd County ,79.26286,74.57694,72.35656,69.48973,56.37458,67.84548,67.25162,72.39686,94.86875,75.7395,54.96614,74.83318,73.90829,93.74414,60.3783,76.8408
GA, Forsyth County ,54.78088,56.22586,67.35926,56.23564,60.93845,53.76227,52.29983,60.45988,56.51144,63.95609,70.14765,71.83947,69.29157,70.8488,62.84398,69.77018
GA, Franklin County ,54.14985,82.1137,33.42565,51.90393,60.66262,64.44189,72.87302,54.06623,49.42932,85.77104,72.48018,104.61203,72.87634,126.7083,94.39475,62.72682
GA, Fulton County ,61.75033,63.88584,62.06883,66.82518,64.48576,59.23758,65.07482,68.0985,67.17723,69.0218,67.3877,70.47127,68.49027,72.33085,68.88978,67.96963
GA, Gilmer County ,50.77431,90.80028,88.2825,66.47116,45.84527,48.49299,54.22013,57.15102,35.44717,60.33932,63.56157,70.71386,77.98653,55.95775,79.67575,91.91176
GA, Glascock County ,77.70008,116.00928,38.1971,113.46445,36.76471,72.38509,103.69858,0,33.22259,97.84736,162.91952,160.56519,127.95905,32.5839,0,0
GA, Glynn County ,91.58591,84.5999,70.59705,66.7699,90.94089,99.18858,80.13891,73.19018,80.75577,76.00132,82.7161,57.3323,95.03122,67.40113,97.14279,92.06782
GA, Gordon County ,69.81825,74.30557,53.26061,58.15765,56.65035,55.33378,67.09994,54.29796,58.6435,81.90008,74.26325,66.70032,37.71958,68.22752,55.55556,72.79442
GA, Grady County ,46.56282,71.92723,71.92723,67.465,71.30872,70.74196,49.2126,85.28265,52.57198,68.29229,47.90419,59.59712,78.88924,55.6041,51.45458,75.6249
GA, Greene County ,69.49753,61.212,66.73785,92.65387,104.37052,58.06826,109.06525,94.79871,94.52391,100.41421,112.48594,93.25459,160.80153,85.97924,109.19017,161.34815
GA, Gwinnett County ,55.74361,53.22366,52.02606,52.45775,54.83892,52.32229,50.92757,57.9745,58.40755,55.25722,60.50003,61.85289,62.66702,64.57459,62.48444,65.96291
GA, Habersham County ,74.8026,78.56098,72.152,81.46961,64.95025,81.72647,83.71085,93.15657,77.55582,90.8096,67.31506,81.21403,62.10037,90.10466,57.22395,86.50913
GA, Hall County ,60.99594,52.00208,58.57724,63.81829,60.74751,67.0895,64.85552,60.88863,66.5625,59.38276,65.55483,62.88345,56.77855,70.98141,68.86944,71.92495
GA, Hancock County ,69.54103,49.89024,71.21782,40.96682,62.02833,72.65933,113.98964,60.67348,50.97879,73.62221,21.23368,42.63029,66.29834,56.01613,117.0686,104.91956
GA, Haralson County ,69.79991,57.18207,56.23032,40.40107,79.64954,60.74249,81.78941,45.5214,115.20335,62.55647,59.06264,52.60389,63.40261,52.73335,62.92826,76.24064
GA, Harris County ,79.45801,93.6978,71.0704,68.55576,73.58352,60.34789,71.69927,89.17955,71.41234,63.50416,52.86398,126.68006,39.86385,110.32116,97.40359,81.29592
GA, Hart County ,69.42636,86.77166,90.18294,89.73592,75.1064,114.86708,76.72428,96.40877,83.53887,67.7075,71.40024,82.45318,74.27097,66.59354,74.74724,98.01615
GA, Heard County ,72.4769,53.70089,80.30695,53.72012,44.35377,105.72687,34.62304,51.644,59.27682,42.49894,50.59449,42.6512,77.20683,51.88067,77.43268,69.43239
GA, Henry County ,53.37757,80.15267,51.86611,58.96851,64.38667,67.21421,47.69722,60.93167,58.05053,64.12119,55.0838,65.68811,78.26191,67.97515,72.15176,74.19218
GA, Houston County ,69.18612,59.94781,46.38737,48.57784,46.07066,61.01378,55.04815,60.43529,58.55235,61.85597,53.28748,70.06396,52.61719,65.52991,63.65756,76.68609
GA, Irwin County ,80.76729,90.425,40.92072,61.36852,63.81621,20.45199,60.90134,21.06816,61.20575,62.91946,72.94706,51.44562,41.48517,127.67316,98.54374,54.18879
GA, Jackson County ,64.52384,43.81212,62.3053,64.89293,43.48907,71.1364,70.32219,66.06283,75.73208,54.95237,87.2428,71.02273,74.44415,83.80439,84.27877,58.69476
GA, Jasper County ,60.89074,34.39677,58.20238,24.16043,71.49666,77.01194,67.31488,117.91584,101.67768,57.79512,100.84276,101.64077,88.32622,73.94262,81.66902,44.03993
GA, Jeff Davis County ,54.97094,38.82892,68.76528,37.78147,81.88789,65.55467,49.9002,42.24162,68.60122,60.43513,46.37912,46.3699,59.46875,73.43614,74.05911,53.61212
GA, Jefferson County ,40.62917,75.93014,46.80826,70.50943,35.31905,41.36138,88.81521,59.41771,94.53471,140.62225,70.98072,53.53637,79.20068,55.06271,55.34715,68.46331
GA, Jenkins County ,46.59832,34.97726,58.52745,35.21954,70.67138,58.75441,46.87683,47.38214,59.95204,47.96738,48.04805,73.70102,109.37329,86.47714,43.99956,89.45544
GA, Johnson County ,46.69079,22.81022,74.18398,84.60237,31.20774,63.0517,72.62918,19.78827,69.12215,70.07007,30.06012,30.20844,80.85709,20.42901,82.60196,31.26628
