State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CA, Shasta County ,10.39024539,13.82145089,14.10122328,12.12457131,9.721674187,11.95797625,11.35292849,15.85970954,8.462766648,8.461239064,9.02323483,11.23829111,9.527545816,7.260055176,7.790025429,1.673164121
CA, Sierra County ,0,0,28.71912694,0,0,29.60331557,29.20560748,29.64719834,30.12048193,0,0,0,0,0,0,0
CA, Siskiyou County ,2.261522457,11.38744648,13.64721938,9.031995845,22.52556652,2.240093188,20.23062917,6.746879568,13.39883877,8.930963651,2.225387217,6.715465718,9.060638322,2.291895856,2.300119606,0
CA, Solano County ,3.526679329,5.93752242,5.144209335,4.162493971,5.375017408,6.614712591,5.386849232,4.164186526,6.846434475,4.387140803,4.347469048,3.841665746,3.810603481,2.358646326,3.02606372,0
CA, Sonoma County ,11.51120388,10.31608041,8.596641292,8.145958426,12.42478187,6.653245711,9.673508345,10.91245218,9.089160436,9.176627131,9.075589346,7.177411251,5.912225871,3.638885126,2.203666902,1.99412133
CA, Stanislaus County ,7.564447984,6.468849256,5.4453797,4.308956268,6.089973265,5.199792008,4.359448411,5.710527456,5.107733895,4.496262238,3.298780227,4.05348281,4.603345097,2.858536734,1.510134893,0.560344425
CA, Sutter County ,6.313769068,0,7.302645992,5.905209576,5.781416216,6.759497093,4.390201071,8.605944556,4.261893346,5.298518534,6.328713373,3.170778109,3.179245883,4.219364775,1.050023101,0
CA, Tehama County ,12.46216842,7.056540531,15.68490763,15.37725533,10.07201491,6.60044223,3.247438583,9.654528779,4.788660452,11.13036842,12.5843545,9.48556613,7.919788383,3.182939445,3.186946268,1.585464462
CA, Trinity County ,0,15.55330897,0,0,15.19872331,7.44047619,7.334604665,7.327080891,7.322788518,14.5327714,14.52960407,0,29.62962963,7.446016381,7.621370322,0
CA, Tulare County ,2.984046204,5.627446935,7.640264722,4.630308456,5.022273784,2.696276687,6.507262828,4.26398825,3.72714503,3.203756633,4.965209679,4.693954187,3.550025405,1.323469077,1.09621477,0.436454419
CA, Tuolumne County ,9.147791723,12.66899535,14.32408236,10.61702617,12.36705417,14.08748327,15.8786168,17.74969382,15.98011364,16.11603546,12.68529593,7.306069517,9.236339454,11.12347052,1.857803704,1.865149678
CA, Ventura County ,9.385252728,10.0431857,8.21050714,8.374890555,7.556732167,9.191674106,6.38951218,7.249755321,5.580682406,6.379350533,6.058256192,4.333657956,3.475055691,3.216207781,2.369449269,0.825745324
CA, Yolo County ,2.944033915,7.414293617,2.218192506,4.372683844,5.398489503,4.29486388,6.85599768,4.631082799,3.550523956,3.00313828,2.98326389,4.946405694,1.951895535,5.80593657,0.479071751,0.942498186
CA, Yuba County ,8.281985026,1.632679717,6.441223833,4.782172063,3.137648646,10.56045863,2.887169419,5.652831362,1.393281596,4.189534543,4.146739281,1.37839775,2.743446592,4.096513867,1.355454348,1.345913135
CT, Fairfield County ,8.480670855,10.12301715,8.511591444,8.255777371,6.68544534,9.246334608,6.471379765,6.128147361,4.978845439,4.942768236,5.54498505,3.983248824,2.353114829,1.807316656,2.437251374,0.423426494
CT, Hartford County ,10.25143986,8.92678069,9.568263798,7.557237486,9.262975885,9.338546216,6.127325831,6.783125393,8.672235669,8.186912827,5.807538185,4.013122912,4.011499632,2.561997556,2.119925289,0.670621845
CT, Litchfield County ,10.95308247,9.776339087,9.141062729,5.869045586,5.832418704,8.469551961,12.65275566,8.426995881,5.25831471,9.472936347,6.323410848,6.350281529,6.400443764,5.354465624,2.160877316,1.088281386
CT, Middlesex County ,12.8540487,12.73836669,8.794688008,7.459717525,5.574481264,12.33114045,4.893774507,7.311322192,7.27440259,9.057588145,7.848772271,6.617536472,3.625114795,4.236800852,2.430798213,1.222665778
CT, New Haven County ,10.1829167,8.917005573,8.382239711,8.195368073,9.117767213,9.561335376,6.704249671,6.326162901,6.420568232,4.069649138,5.443090749,4.166623264,2.892925871,2.318270755,2.553584652,0.465618172
CT, New London County ,12.31489178,15.68501431,11.33367082,10.12813972,10.42461699,10.75412365,7.754399699,7.019643919,8.06942641,6.578226072,7.662220147,7.685944969,3.646082102,2.194546552,2.940603485,0.369495897
CT, Tolland County ,5.84526132,6.477895979,9.834084938,5.509831606,4.771447657,10.8359238,4.028089209,5.343378886,4.61793209,3.282347535,4.568773089,4.572384106,1.315737537,0.658410203,1.976831534,0.659265315
CT, Windham County ,9.15876723,5.460999363,8.10241452,6.213771493,4.373840932,6.918260749,6.850605422,4.264610556,5.937839305,4.233270116,4.216100444,5.066497783,4.237467689,3.399394908,0,0.857522617
GA, Appling County ,0.038624832,0,0,0.036567684,0.071587957,0.017539998,0.017098594,0,0.016446062,0.032488033,0,0.03198788,0,0.015812779,0.015690163,0
GA, Atkinson County ,0,5.729017474,0,0,11.27395716,0,11.28349788,0,5.514807257,0,0,0,0,10.89858863,0,0
GA, Bacon County ,13.17349493,0,25.81311306,0,0,12.35177866,24.39917043,0,23.90628735,11.9246363,0,11.96029183,0,0,24.38132391,0
GA, Baker County ,0,0,9.9000099,0,0,0,0,0,0,0,0,0,0,0,0,0
GA, Baldwin County ,74.53416149,99.87515605,127.4534795,72.74490786,24.85089463,25.20796572,51.58627805,242.8494334,53.64806867,56.17977528,29.12055911,0,29.71768202,0,61.38735421,0
GA, Banks County ,2.237937517,4.467875972,0,6.603129884,2.175473709,4.319281272,4.299873154,4.225114078,2.089645805,4.247456835,0,2.216410302,4.302555718,4.334351906,0,0
GA, Barrow County ,34.37843784,13.31114809,25.83144979,37.88835565,18.46153846,17.98237727,11.71234481,11.3960114,16.71029911,27.46045694,16.29726206,43.63239705,5.484560961,5.464779496,10.93852549,0
