State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Bleckley County ,8.58074,8.48824,8.50557,0,8.32085,0,0,0,0,7.67224,0,15.31042,7.74653,7.83699,15.68135,7.8235
GA, Brantley County ,0,6.62559,0,0,0,0,5.91891,5.81463,11.36816,11.03205,0,5.38503,10.78807,0,5.43774,5.42035
GA, Brooks County ,0,18.39701,0,0,0,12.40387,0,6.12257,0,0,6.14893,18.75586,0,0,12.87498,0
GA, Bryan County ,0,8.37977,0,0,3.83715,7.53097,0,7.06664,0,3.33478,9.87427,9.60246,3.09866,6.03865,8.86341,0
GA, Bulloch County ,3.56214,3.52063,0,6.74377,0,0,3.11023,0,1.49049,0,2.83366,4.12922,2.73366,8.34806,1.37485,1.36588
GA, Burke County ,13.4656,13.28492,4.41969,17.62736,8.74623,4.35939,0,4.35313,0,4.32582,4.28486,12.73074,4.3232,13.09015,4.40354,8.7943
GA, Butts County ,0,4.95393,0,4.64253,4.60702,4.53412,0,4.31332,12.60822,8.44523,4.21177,12.73074,4.26876,4.30571,4.27771,0
GA, Calhoun County ,0,0,31.45149,0,31.71583,0,15.74803,0,0,14.9925,14.91647,15.28117,0,15.35391,31.1381,0
GA, Camden County ,4.56371,2.24876,6.62266,2.24376,0,4.28513,2.12377,0,0,5.99712,3.94742,9.93581,1.94526,7.7685,9.61317,0
GA, Candler County ,10.43297,10.59098,10.23332,10.0634,0,0,0,0,9.35366,18.38235,9.07853,8.90155,17.97591,18.26317,0,0
GA, Carroll County ,0,2.19462,5.31423,3.08021,7.01586,7.8029,1.88941,4.58939,6.34967,5.43316,1.80672,9.03293,7.17849,9.79231,4.38397,5.23154
GA, Catoosa County ,1.86745,3.66046,5.35485,6.94276,1.69877,1.67378,4.91039,0,0,9.39349,1.56169,1.54169,1.53837,3.06077,7.62369,3.03504
GA, Charlton County ,0,9.36768,0,0,0,0,8.27198,0,0,7.89578,0,7.44435,0,15.28701,7.73934,7.68699
GA, Chatham County ,4.30122,6.83323,4.65097,6.31983,6.22877,4.54091,4.86035,4.76226,3.91744,5.72253,7.89788,7.35665,3.61636,3.2375,6.01027,7.32672
GA, Chattahoochee County ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA, Chattooga County ,7.86813,0,11.6786,7.69793,11.74766,11.76194,19.50078,0,0,3.8619,0,3.89363,11.70549,11.97844,4.02431,8.03794
GA, Cherokee County ,1.39104,1.98427,1.89057,5.43527,2.88842,3.84345,2.58744,3.45604,2.40072,4.71182,3.25285,4.13343,4.52923,7.57302,1.73477,4.24432
GA, Clarke County ,2.92966,4.81278,2.86607,5.64509,4.55573,0.91294,1.78454,5.26339,1.72759,4.27925,0.85127,3.37695,4.99276,1.65235,4.14477,3.23549
GA, Clay County ,0,59.52381,0,0,30.93102,0,30.94059,30.65604,30.93102,0,0,0,0,0,0,0
GA, Clayton County ,2.9402,3.66857,4.82017,1.58334,1.95831,2.73126,4.25446,2.30378,2.28921,1.92258,3.46395,3.80632,0.75167,2.64482,2.61608,3.28987
GA, Clinch County ,0,28.98131,0,0,0,0,14.64558,0,14.40715,0,14.75144,0,0,0,0,0
GA, Cobb County ,2.6165,1.44461,3.32796,2.36355,4.68497,3.4016,2.87047,3.87806,3.82453,3.79686,3.62478,3.15389,3.53292,3.90585,3.70296,4.18837
